name,address,latitude,longitude
鵜川公民館,能登町字鵜川18-128,37.25325948,137.0851885
神野公民館,能登町字鶴町11-13-1,37.31597369,137.0839256
旧瑞穂小中学校跡,能登町字瑞穂10-120,37.28118893,137.0408434
瑞穂公民館,能登町字瑞穂10-166,37.28042564,137.0405762
洞雲寺,能登町字瑞穂14-29,37.28115,137.05206
最安寺,能登町字瑞穂5-91,37.285567,137.042858
長龍寺,能登町字山田11-51,37.301451,137.028899
上長尾集会所,能登町字上長尾ル2,37.39390203,137.1101048
小間生公民館,能登町字小間生梅部89番地1,37.38183671,137.1155733
鈴ヶ嶺集会所,能登町字鈴ヶ嶺へ-29,37.37540609,137.1108486
鴨川集会所,能登町字鴨川ワ20-1,37.38232763,137.1035985
国光集会所,能登町字国光ル65-1,37.37534334,137.1015512
石井集会所,能登町字石井リ-3,37.36974668,137.1002544
笹川集会所,能登町字笹川井-20,37.36328648,137.1021795
柳田小学校,能登町字柳田礼部2-1,37.36632131,137.0958373
柳田保育所,能登町字柳田ロ部245-1,37.37330135,137.0873463
重年集会所,能登町字柳田3-26-1,37.37483448,137.0766487
五十里集会所,能登町字五十里ウ77,37.37407827,137.0538273
柳田中学校,能登町字柳田礼部3,37.36582674,137.0925811
柳田体育館,能登町字柳田梅部55,37.36869876,137.092325
柳田公民館,能登町字柳田仁部54,37.36882596,137.096059
上町公民館,能登町字上町8-505,37.3507301,137.1088021
旧上町保育所グラウンド,能登町字天坂い部65,37.35369465,137.1054506
上町公民館合鹿分館,能登町字合鹿28字65番地,37.345803,137.137291
岩井戸公民館,能登町字黒川26-11,37.36489375,137.0395233
長福寺跡,能登町字柳田ユ23,37.371832,137.06037
本両寺,能登町字小間生ル14,37.380096,137.114879
願成寺,能登町字上長尾ト42,37.393967,137.108108
能登町多目的交流センター,能登町字藤ノ瀬二字29番1地,37.327186,137.116836
能登町ハーモニーセンター,能登町字宇出津ウ字13番地2,37.302234,137.161626
本木地区集会所,能登町字本木28字33番地３,37.279904,137.018955
矢波地区集会所,能登町字矢波25字32番地４,37.276041,137.096629
藤ノ瀬地区集会所,能登町字藤ノ瀬３字110番地７,37.326135,137.104658
城野町地区集会所,能登町字宇出津山分５字26番地,37.30662,137.156836
七見地区集会所,能登町字七見７字７番地,37.262676,137.089728
柿生地区集会所,能登町字柿生地４字12番地１,37.269385,137.057946
間島集会所,能登町字藤波27字115番地１,37.29223131,137.1296641
辺田の浜地区集会所,能登町字藤波ノ字66番地,37.300574,137.146187
宮地生活改善センター,能登町字宮地１字17番地１,37.304218,137.018522
大平地区集会所,能登町字宇出津山分25字218番地,37.318107,137.142714
宇加塚集落センター,能登町字宇加塚２字82番地２,37.311175,137.099709
猪平地区集会所,能登町字猪平53字１番地,37.29757417,137.0798901
羽根地区集会所,能登町字羽根８字７番地,37.301029,137.173794
鮭尾多目的集会所,能登町字鮭尾６字（下代）220番地,37.30337506,137.0047707
源平多目的集会所,能登町字宇出津山分17字68番地,37.32701,137.157842
柏木多目的集会所,能登町字柏木69番地,37.308551,136.975904
曽又多目的集会所,能登町字曽又７字158番地８,37.322363,137.077155
漆原多目的集会所,能登町字宇出津ヌ字８番地７,37.31405,137.14777
小浦地区集会所,能登町字小浦10字28番地１,37.300354,137.18841
太田原地区集会所,能登町字太田原16字19の乙,37.32432266,136.9892872
爼倉地区集会所,能登町字爼倉44番地,37.298077,137.054603
田町地区集会所,能登町字宇出津ラ字23番地,37.304767,137.147138
当目多目的研修センター,能登町字当目38字153番地,37.353524,137.010164
十郎原地区集落センター,能登町字十郎原ワ部50番地,37.355966,137.052331
寺五地区生活改善センター,能登町字五郎左エ門分竹部20番地２,37.346551,137.088863
久田農業集会所,能登町字久田21字49番地,37.366662,137.120338
大箱集会所,能登町字大箱１字65番地,37.368164,137.025085
天坂集会所,能登町字天坂い部75番地,37.353327,137.104944
北河内集会所,能登町字北河内タ部55番地,37.381804,137.025139
中ノ又集会所,能登町字上町り部123番地１,37.340422,137.121361
河ヶ谷集会所,能登町字河ヶ谷３字19番地乙,37.323034,137.237874
宮犬地区生活改善センター,能登町字宮犬12字43番地,37.340498,137.225259
木住多目的集会所,能登町字山田１住字45番地,37.287552,137.033994
斉和多目的集会所,能登町字中斉ア字77番地,37.339832,137.060525
野田コミュニティセンター,能登町字柳田梅部35番地１,37.36966,137.093215
下市之瀬集会場,能登町字市之瀬１字57番地３,37.310896,137.22827
四明ヶ丘集会所,能登町字藤波ノ字55番地70,37.305004,137.141701
程谷集会所,能登町字時長55字16番地,37.327342,137.199174
日詰脇集会所,能登町字柳田井部107番地,37.377465,137.077217
立壁集会所,能登町字立壁１字122番地,37.339532,137.265044
内浦長尾集会所,能登町字内浦長尾65番地,37.32333021,137.25577
比那集会所,能登町字布浦ム字50番地1,37.3466797,137.2607031
旧内浦クリーンセンター車庫棟前,能登町字越坂13字6番地1,37.316532,137.234852
